blue_gold,red_gold,blue_cs,red_cs,blue_kills,red_kills,blue_deaths,red_deaths,blue_assists,red_assists,blue_dragons,red_dragons,blue_wards_placed,red_wards_placed,blue_wards_killed,red_wards_killed,blue_towerplates,red_towerplates,first_blood_blue,first_blood_red,first_dragon_blue,first_dragon_red,first_tower_blue,first_tower_red,gold_diff,cs_diff,kill_diff,death_diff,assist_diff,herald_diff,wards_placed_diff,wards_killed_diff,towerplates_diff,blue_mean_level,red_mean_level,diff_mean_level,blue_level7_count,red_level7_count,diff_level7_count,target
15924,15232,283,265,5,6,6,5,10,15,0,1,21,17,6,9,0,0,0,1,0,1,0,0,692,18,-1,1,-5,0,4,-3,0,72.6,51.8,20.8,4,4,0,1
14244,15007,308,282,1,4,4,1,1,4,0,1,28,17,3,5,0,2,0,1,0,1,0,0,-763,26,-3,3,-3,0,11,-2,-2,11.2,91.6,-80.4,2,5,-3,1
16002,13469,294,284,6,0,1,6,5,0,0,0,17,21,6,2,1,0,1,0,0,0,0,0,2533,10,6,-5,5,0,-4,4,1,60.4,19.2,41.2,3,4,-1,1
15360,14921,279,258,5,5,5,5,9,4,1,0,35,16,3,5,1,0,0,1,1,0,0,0,439,21,0,0,5,0,19,-2,1,14.2,47.6,-33.4,4,4,0,1
15054,13809,253,256,6,2,2,6,4,3,0,1,18,21,3,4,1,1,1,0,0,1,0,0,1245,-3,4,-4,1,0,-3,-1,0,59.2,7.6,51.6,4,3,1,1
14549,13375,268,272,4,1,3,4,3,1,0,1,17,19,3,5,1,0,0,1,0,1,0,0,1174,-4,3,-1,2,0,-2,-2,1,19.2,43,-23.8,4,3,1,0
16250,12972,278,267,7,0,0,7,12,0,0,1,17,13,3,1,0,0,1,0,0,1,0,0,3278,11,7,-7,12,0,4,2,0,38.8,74.6,-35.8,5,4,1,1
14218,15127,263,299,3,4,4,3,2,1,1,0,14,15,3,3,0,3,0,1,1,0,0,0,-909,-36,-1,1,1,0,-1,0,-3,15.4,96,-80.6,4,4,0,0
15672,14771,271,269,7,4,4,7,7,5,0,1,17,11,3,3,0,0,1,0,0,1,0,0,901,2,3,-3,2,0,6,0,0,65.6,20.4,45.2,3,3,0,0
14435,15826,244,284,4,5,5,4,5,5,0,0,23,17,3,0,0,3,1,0,0,0,0,0,-1391,-40,-1,1,0,0,6,3,-3,22.8,33.8,-11,5,2,3,0
13762,14748,266,262,2,4,4,2,5,2,0,0,24,24,1,6,0,1,0,1,0,0,0,0,-986,4,-2,2,3,0,0,-5,-1,38.2,17.6,20.6,5,3,2,1
14391,14478,271,252,4,4,4,4,1,6,0,0,18,23,3,1,0,0,1,0,0,0,0,0,-87,19,0,0,-5,0,-5,2,0,20.8,133.4,-112.6,5,4,1,1
16835,13163,257,225,10,3,3,10,8,4,0,0,14,11,2,2,3,0,0,1,0,0,0,0,3672,32,7,-7,4,0,3,0,3,50.6,16,34.6,4,4,0,1
16197,17157,270,253,7,11,11,7,4,10,0,0,15,34,0,2,0,0,0,1,0,0,0,0,-960,17,-4,4,-6,0,-19,-2,0,28.6,14.8,13.8,4,4,0,1
16481,16933,276,234,8,9,9,8,7,16,0,0,104,50,2,1,1,1,1,0,0,0,0,0,-452,42,-1,1,-9,0,54,1,0,62.2,207.4,-145.2,4,5,-1,1
14883,17252,233,278,6,9,9,6,10,12,0,0,15,25,5,2,0,1,1,0,0,0,0,0,-2369,-45,-3,3,-2,0,-10,3,-1,56.8,17.6,39.2,3,4,-1,1
13700,14806,275,283,1,4,4,1,1,1,0,1,13,14,2,3,2,1,0,1,0,1,0,0,-1106,-8,-3,3,0,0,-1,-1,1,25,45.8,-20.8,4,4,0,0
14281,15428,249,264,4,6,6,4,3,5,0,1,15,13,3,1,1,2,0,1,0,1,0,0,-1147,-15,-2,2,-2,0,2,2,-1,51.4,7.4,44,4,3,1,1
16367,16442,279,245,6,8,8,6,10,8,0,0,20,21,3,6,1,1,1,0,0,0,0,0,-75,34,-2,2,2,0,-1,-3,0,21.4,68.6,-47.2,4,3,1,0
14171,13699,283,300,3,0,0,3,1,0,0,0,12,38,5,5,0,1,1,0,0,0,0,0,472,-17,3,-3,1,0,-26,0,-1,30.8,12,18.8,3,4,-1,1
16160,15986,248,260,8,6,6,9,7,8,0,0,15,16,2,3,1,1,1,0,0,0,0,0,174,-12,2,-3,-1,0,-1,-1,0,74.6,24,50.6,4,2,2,1
13159,14678,267,254,1,5,5,1,0,6,0,1,13,31,2,3,0,2,0,1,0,1,0,0,-1519,13,-4,4,-6,0,-18,-1,-2,106.6,47.6,59,4,5,-1,0
15917,14073,257,238,9,3,3,9,13,3,0,0,17,16,4,3,0,0,1,0,0,0,0,0,1844,19,6,-6,10,0,1,1,0,48.2,63,-14.8,4,2,2,1
16022,14096,270,285,6,3,4,6,7,1,0,1,16,21,2,3,1,0,1,0,0,1,0,0,1926,-15,3,-2,6,0,-5,-1,1,58.8,99,-40.2,2,4,-2,0
16423,16645,256,250,8,7,7,8,10,11,0,0,15,14,4,2,1,2,1,0,0,0,0,0,-222,6,1,-1,-1,0,1,2,-1,25.2,17,8.2,5,1,4,1
15556,15044,260,278,6,5,5,6,8,2,0,0,18,14,2,4,0,2,0,1,0,0,0,0,512,-18,1,-1,6,0,4,-2,-2,46.2,12.2,34,5,4,1,1
13733,17944,267,263,2,12,12,2,1,14,0,0,15,17,2,4,0,0,0,1,0,0,0,0,-4211,4,-10,10,-13,0,-2,-2,0,23.8,70.4,-46.6,4,3,1,0
15645,15807,258,241,7,8,8,7,6,7,0,1,15,14,1,3,0,1,0,1,0,1,0,0,-162,17,-1,1,-1,0,1,-2,-1,30.4,18.4,12,4,4,0,1
14641,15706,257,268,4,6,6,4,7,10,0,1,18,24,1,4,0,0,0,1,0,1,0,0,-1065,-11,-2,2,-3,0,-6,-3,0,10.8,48.4,-37.6,4,5,-1,1
15559,15743,290,273,4,5,5,4,4,5,0,0,32,16,3,2,1,1,0,1,0,0,0,0,-184,17,-1,1,-1,0,16,1,0,33,97.2,-64.2,3,3,0,1
16340,15693,278,262,7,6,6,7,6,6,0,0,18,21,4,3,0,1,0,1,0,0,0,0,647,16,1,-1,0,0,-3,1,-1,106.4,17.2,89.2,4,3,1,1
16511,14983,262,258,8,5,5,8,12,7,0,0,19,35,9,0,1,0,1,0,0,0,0,0,1528,4,3,-3,5,0,-16,9,1,14.8,13,1.8,2,3,-1,1
12839,18494,252,260,0,15,15,0,0,21,0,0,19,31,2,6,0,2,0,1,0,0,0,0,-5655,-8,-15,15,-21,0,-12,-4,-2,52.2,62.4,-10.2,3,4,-1,0
15554,13025,287,255,6,1,1,6,5,0,0,0,18,69,5,4,1,0,1,0,0,0,0,0,2529,32,5,-5,5,0,-51,1,1,36.4,87.4,-51,5,3,2,1
15588,14742,274,269,6,4,4,6,5,3,1,0,18,20,0,4,0,1,1,0,1,0,0,0,846,5,2,-2,2,0,-2,-4,-1,13,104.8,-91.8,4,5,-1,1
15908,16111,279,276,5,6,6,5,6,5,0,1,16,16,3,4,1,3,0,1,0,1,0,0,-203,3,-1,1,1,0,0,-1,-2,16.6,90.8,-74.2,4,4,0,0
18517,14284,284,240,13,4,4,13,10,3,0,0,17,15,3,1,1,0,1,0,0,0,0,0,4233,44,9,-9,7,0,2,2,1,20,43.4,-23.4,4,4,0,1
13923,14328,269,290,2,2,2,2,3,2,0,0,18,36,3,3,0,0,1,0,0,0,0,0,-405,-21,0,0,1,0,-18,0,0,7.8,28.2,-20.4,4,4,0,1
16924,14939,282,258,8,4,4,8,9,7,0,0,23,16,4,2,1,1,1,0,0,0,0,0,1985,24,4,-4,2,0,7,2,0,89.6,21.4,68.2,3,5,-2,1
15035,14287,275,264,5,3,3,5,7,3,0,1,17,13,4,5,0,1,1,0,0,1,0,0,748,11,2,-2,4,0,4,-1,-1,14.6,51.4,-36.8,3,5,-2,0
14108,16271,233,209,4,11,11,4,3,11,0,0,33,27,4,1,1,1,0,1,0,0,0,0,-2163,24,-7,7,-8,0,6,3,0,14.8,90.2,-75.4,4,3,1,0
14085,16619,281,267,3,8,8,3,2,12,0,0,14,107,5,6,0,1,0,1,0,0,0,0,-2534,14,-5,5,-10,0,-93,-1,-1,20.6,42.8,-22.2,5,2,3,0
14931,13895,295,274,3,2,2,3,5,1,1,0,58,16,2,3,1,0,1,0,1,0,0,0,1036,21,1,-1,4,0,42,-1,1,12,21.6,-9.6,3,4,-1,1
16356,14290,257,261,7,4,4,7,7,3,0,1,29,16,2,3,0,0,1,0,0,1,0,0,2066,-4,3,-3,4,0,13,-1,0,49.6,67.2,-17.6,4,2,2,1
15686,15429,263,270,7,5,5,7,9,6,0,0,19,35,4,3,0,1,1,0,0,0,0,0,257,-7,2,-2,3,0,-16,1,-1,13.2,26.6,-13.4,5,5,0,1
15649,15915,267,281,6,6,6,6,5,4,1,0,17,21,6,5,0,0,1,0,1,0,0,0,-266,-14,0,0,1,0,-4,1,0,72,12.4,59.6,5,4,1,1
18060,14352,293,238,10,4,4,10,7,4,0,0,18,18,3,2,3,1,1,0,0,0,0,0,3708,55,6,-6,3,0,0,1,2,50,18.4,31.6,3,5,-2,1
13671,14695,275,307,1,2,2,1,1,2,0,1,17,18,4,4,0,0,1,0,0,1,0,0,-1024,-32,-1,1,-1,0,-1,0,0,16.8,11.6,5.2,4,3,1,0
14310,15705,277,284,3,5,5,3,3,5,0,0,13,37,5,3,0,0,1,0,0,0,0,0,-1395,-7,-2,2,-2,0,-24,2,0,9.4,12.6,-3.2,3,5,-2,0
15303,16759,207,250,7,9,9,7,11,9,0,0,12,14,2,3,0,0,0,1,0,0,0,0,-1456,-43,-2,2,2,0,-2,-1,0,83,88.2,-5.2,5,5,0,0
14328,16762,270,301,3,7,7,3,2,6,1,0,39,14,0,6,0,2,1,0,1,0,0,0,-2434,-31,-4,4,-4,0,25,-6,-2,61,34.8,26.2,4,4,0,0
16483,14707,283,255,8,5,5,9,10,4,0,0,17,17,4,2,0,0,0,1,0,0,0,0,1776,28,3,-4,6,0,0,2,0,30.6,38,-7.4,5,5,0,1
17288,13353,309,255,6,1,1,6,7,2,0,1,18,17,1,7,1,0,1,0,0,1,0,0,3935,54,5,-5,5,0,1,-6,1,20.4,45.4,-25,4,5,-1,1
15093,13727,280,289,5,1,1,6,4,1,1,0,11,27,6,5,1,0,1,0,1,0,0,0,1366,-9,4,-5,3,0,-16,1,1,48.8,5.2,43.6,4,0,4,1
18874,15415,266,241,12,7,7,12,14,10,0,1,22,15,4,2,4,0,1,0,0,1,1,0,3459,25,5,-5,4,0,7,2,4,100.4,15.2,85.2,5,4,1,1
14658,14230,293,298,2,2,2,2,1,2,0,1,11,13,2,3,0,0,0,1,0,1,0,0,428,-5,0,0,-1,0,-2,-1,0,63.8,43.4,20.4,3,5,-2,0
16411,12494,292,245,7,0,1,7,9,0,0,1,18,16,2,1,0,0,1,0,0,1,0,0,3917,47,7,-6,9,0,2,1,0,17,11.4,5.6,3,4,-1,1
15988,16077,301,250,5,8,8,5,6,9,0,1,35,13,2,4,1,0,0,1,0,1,0,0,-89,51,-3,3,-3,0,22,-2,1,54.8,18,36.8,5,5,0,1
16305,16450,220,222,8,11,11,8,11,15,0,0,19,39,4,8,3,0,0,1,0,0,0,0,-145,-2,-3,3,-4,0,-20,-4,3,56.4,60.6,-4.2,3,3,0,0
15835,13603,243,253,7,2,3,7,9,2,0,0,14,17,5,6,1,0,1,0,0,0,0,0,2232,-10,5,-4,7,0,-3,-1,1,116.2,21,95.2,5,5,0,1
13396,13859,263,243,1,4,4,1,0,5,0,0,12,17,4,4,0,0,1,0,0,0,0,0,-463,20,-3,3,-5,0,-5,0,0,13.2,64.6,-51.4,4,4,0,0
15164,15939,234,269,7,7,7,7,6,7,0,0,17,17,2,4,0,0,1,0,0,0,0,0,-775,-35,0,0,-1,0,0,-2,0,23,21,2,4,5,-1,0
16942,15115,274,261,10,5,5,10,11,3,1,0,17,16,3,3,1,1,1,0,1,0,0,0,1827,13,5,-5,8,0,1,0,0,34.6,67.8,-33.2,3,4,-1,1
15371,15558,251,245,6,7,8,6,7,10,1,0,15,20,2,4,0,1,0,1,1,0,0,0,-187,6,-1,2,-3,0,-5,-2,-1,8.4,16,-7.6,2,4,-2,0
14301,16087,253,252,4,8,8,6,2,7,0,0,13,17,3,1,0,0,0,1,0,0,0,0,-1786,1,-4,2,-5,0,-4,2,0,24.6,26.4,-1.8,3,5,-2,0
15305,15859,301,301,4,5,5,4,8,6,1,0,28,31,3,4,0,1,1,0,1,0,0,0,-554,0,-1,1,2,0,-3,-1,-1,121.8,12.8,109,5,4,1,1
14597,14051,290,279,2,1,1,2,2,2,0,0,45,17,5,4,1,2,1,0,0,0,0,0,546,11,1,-1,0,0,28,1,-1,61,69.8,-8.8,3,3,0,1
16817,15508,253,247,10,6,6,10,11,7,1,0,21,14,1,1,0,0,1,0,1,0,0,0,1309,6,4,-4,4,0,7,0,0,53.2,27.6,25.6,4,3,1,1
16334,12996,297,265,4,1,1,4,11,0,0,1,34,14,2,0,0,0,0,1,0,1,0,0,3338,32,3,-3,11,0,20,2,0,76.6,44.4,32.2,5,5,0,1
15166,14525,260,255,6,4,4,6,6,6,1,0,16,17,2,1,0,0,1,0,1,0,0,0,641,5,2,-2,0,0,-1,1,0,87.8,80.8,7,3,4,-1,0
14851,14353,274,262,4,3,4,4,7,4,0,1,19,20,4,3,1,1,0,1,0,1,0,0,498,12,1,0,3,0,-1,1,0,85.6,47.4,38.2,5,5,0,0
15510,13952,241,233,7,3,3,7,6,5,0,0,46,14,4,4,0,2,0,1,0,0,0,0,1558,8,4,-4,1,0,32,0,-2,37.4,104.4,-67,5,3,2,1
16987,14967,236,245,10,5,5,10,17,7,0,0,17,13,1,4,0,1,1,0,0,0,0,0,2020,-9,5,-5,10,0,4,-3,-1,62.8,21,41.8,3,3,0,1
14664,15428,290,277,3,4,4,3,5,6,0,0,11,15,3,4,1,0,1,0,0,0,0,0,-764,13,-1,1,-1,0,-4,-1,1,78.6,47,31.6,4,4,0,0
16097,14296,257,230,8,5,7,8,5,11,0,0,20,14,1,4,0,1,0,1,0,0,0,0,1801,27,3,-1,-6,0,6,-3,-1,26.4,13.8,12.6,5,3,2,1
15299,14362,267,272,6,2,2,6,9,1,0,0,18,16,3,3,0,1,0,1,0,0,0,0,937,-5,4,-4,8,0,2,0,-1,60.6,38.6,22,3,5,-2,0
14259,16693,217,246,5,9,9,5,10,12,0,0,46,16,4,2,1,2,1,0,0,0,0,0,-2434,-29,-4,4,-2,0,30,2,-1,23.6,19.2,4.4,5,5,0,0
13660,14619,266,268,1,4,4,1,2,7,0,0,16,15,3,5,0,0,0,1,0,0,0,0,-959,-2,-3,3,-5,0,1,-2,0,17.8,25.6,-7.8,3,3,0,0
15750,17179,266,270,6,9,9,6,7,11,0,0,100,17,4,4,1,0,0,1,0,0,0,0,-1429,-4,-3,3,-4,0,83,0,1,13.4,59.8,-46.4,5,3,2,0
14850,14635,260,229,5,5,5,5,5,9,0,0,16,125,2,2,1,2,0,1,0,0,0,0,215,31,0,0,-4,0,-109,0,-1,15,12.2,2.8,3,5,-2,0
16233,13543,266,268,8,2,2,8,10,1,0,1,18,18,4,2,0,0,1,0,0,1,0,0,2690,-2,6,-6,9,0,0,2,0,9.4,16.4,-7,3,4,-1,0
16207,16997,211,225,10,12,12,10,13,13,0,0,13,21,2,1,1,2,0,1,0,0,0,0,-790,-14,-2,2,0,0,-8,1,-1,22.2,92.2,-70,3,5,-2,0
17559,16320,284,238,9,9,9,9,11,8,0,0,16,19,8,2,0,1,1,0,0,0,0,0,1239,46,0,0,3,0,-3,6,-1,31.8,53.4,-21.6,3,4,-1,1
15276,13735,285,264,4,2,3,4,5,2,0,0,16,19,3,3,1,0,0,1,0,0,0,0,1541,21,2,-1,3,0,-3,0,1,63.2,32.6,30.6,5,3,2,1
15116,14993,269,264,5,4,4,5,3,5,0,0,13,15,3,3,2,1,0,1,0,0,0,0,123,5,1,-1,-2,0,-2,0,1,33.4,28.8,4.6,3,3,0,0
14033,14436,269,224,2,6,6,2,3,7,0,0,13,16,2,3,0,0,0,1,0,0,0,0,-403,45,-4,4,-4,0,-3,-1,0,14.2,39.6,-25.4,3,3,0,0
14301,15626,272,322,3,5,5,3,4,0,0,0,15,13,1,2,0,1,0,1,0,0,0,0,-1325,-50,-2,2,4,0,2,-1,-1,17.2,30,-12.8,3,5,-2,0
16417,13937,284,250,7,3,3,7,7,2,0,0,12,17,6,4,0,0,1,0,0,0,0,0,2480,34,4,-4,5,0,-5,2,0,21.2,59.2,-38,3,4,-1,1
15642,14514,292,277,4,3,3,4,5,4,0,0,19,121,0,2,1,1,1,0,0,0,0,0,1128,15,1,-1,1,0,-102,-2,0,20,58.4,-38.4,4,5,-1,1
14847,14135,243,281,5,2,2,5,6,1,0,1,12,13,1,3,0,2,0,1,0,1,0,0,712,-38,3,-3,5,0,-1,-2,-2,138.8,18,120.8,5,5,0,0
15205,14676,278,271,5,3,3,5,5,3,0,0,20,18,4,5,0,0,1,0,0,0,0,0,529,7,2,-2,2,0,2,-1,0,42.4,14,28.4,5,5,0,0
17486,16191,258,258,10,7,7,10,8,12,1,0,21,17,6,3,1,1,1,0,1,0,0,0,1295,0,3,-3,-4,0,4,3,0,30.2,19.4,10.8,5,5,0,1
15050,14899,237,237,5,7,7,5,6,1,1,0,18,34,3,4,1,1,0,1,1,0,0,0,151,0,-2,2,5,0,-16,-1,0,16.4,7.8,8.6,4,2,2,0
15977,16280,220,253,11,7,7,11,6,8,1,0,15,29,3,4,1,1,1,0,1,0,0,0,-303,-33,4,-4,-2,0,-14,-1,0,59.4,12.2,47.2,3,4,-1,0
14805,13588,262,226,4,4,4,4,3,4,0,1,20,19,3,4,0,0,1,0,0,1,0,0,1217,36,0,0,-1,0,1,-1,0,31.4,12.4,19,4,4,0,1
15524,13485,258,250,6,2,2,6,5,3,0,0,19,15,0,4,1,0,0,1,0,0,0,0,2039,8,4,-4,2,0,4,-4,1,58.8,21,37.8,2,3,-1,1
13826,13443,287,285,1,1,1,1,2,0,0,1,25,22,5,2,0,0,0,1,0,1,0,0,383,2,0,0,2,0,3,3,0,12.8,30.2,-17.4,5,3,2,1
13607,17479,239,271,2,10,10,2,3,10,0,1,11,70,1,3,0,3,0,1,0,1,0,0,-3872,-32,-8,8,-7,0,-59,-2,-3,43.2,22.2,21,5,2,3,0
15211,16213,272,288,5,6,6,5,3,6,0,0,20,23,4,6,0,0,0,1,0,0,0,0,-1002,-16,-1,1,-3,0,-3,-2,0,10,27.6,-17.6,2,3,-1,1
16828,16691,280,270,9,7,7,9,8,8,0,1,19,19,4,3,0,1,0,1,0,1,0,0,137,10,2,-2,0,0,0,1,-1,15.8,18.6,-2.8,3,3,0,1
13260,15620,284,294,0,5,5,0,0,3,0,1,13,17,5,4,0,0,0,1,0,1,0,0,-2360,-10,-5,5,-3,0,-4,1,0,14.8,17.4,-2.6,4,5,-1,0
14015,15020,250,253,4,5,5,4,1,4,0,0,17,18,2,4,0,1,1,0,0,0,0,0,-1005,-3,-1,1,-3,0,-1,-2,-1,41,15.6,25.4,3,5,-2,1
15842,17332,245,244,6,11,11,6,3,10,0,0,13,16,2,2,0,1,0,1,0,0,0,0,-1490,1,-5,5,-7,0,-3,0,-1,26,42.8,-16.8,3,4,-1,0
15164,16864,256,277,5,7,7,5,4,12,1,0,13,38,3,4,1,3,0,1,1,0,0,0,-1700,-21,-2,2,-8,0,-25,-1,-2,19.6,25.8,-6.2,2,3,-1,0
14301,14898,277,251,3,5,5,3,3,6,1,0,22,17,2,3,0,0,1,0,1,0,0,0,-597,26,-2,2,-3,0,5,-1,0,85.8,14.4,71.4,5,5,0,0
15027,12855,288,271,4,0,0,4,1,0,0,1,17,20,7,4,1,0,1,0,0,1,0,0,2172,17,4,-4,1,0,-3,3,1,22.2,6.8,15.4,4,2,2,1
16610,16683,264,217,7,11,11,8,11,17,0,0,15,16,3,3,1,0,0,1,0,0,0,0,-73,47,-4,3,-6,0,-1,0,1,48.8,43,5.8,5,5,0,1
15330,15766,244,260,6,7,7,6,8,7,0,0,22,108,5,1,0,0,1,0,0,0,0,0,-436,-16,-1,1,1,0,-86,4,0,91,16.8,74.2,5,5,0,0
14936,15744,262,285,4,6,6,4,6,7,0,0,16,18,6,1,0,0,0,1,0,0,0,0,-808,-23,-2,2,-1,0,-2,5,0,24.8,7,17.8,5,2,3,0
14349,17711,206,257,6,12,12,6,5,15,0,0,10,28,1,1,1,2,0,1,0,0,0,0,-3362,-51,-6,6,-10,0,-18,0,-1,45.6,33.2,12.4,4,4,0,1
14705,16352,244,291,5,7,7,6,5,5,0,1,11,33,18,5,0,1,0,1,0,1,0,0,-1647,-47,-2,1,0,0,-22,13,-1,13.8,31.8,-18,3,5,-2,1
16801,16255,242,269,10,7,7,10,19,7,0,0,15,12,1,4,1,1,1,0,0,0,0,0,546,-27,3,-3,12,0,3,-3,0,55.2,9.2,46,5,3,2,1
15758,16173,264,284,6,5,5,6,4,5,0,1,29,18,4,3,0,3,0,1,0,1,0,0,-415,-20,1,-1,-1,0,11,1,-3,35.2,31,4.2,5,3,2,0
16598,13341,274,231,9,3,3,9,7,3,0,0,18,17,3,2,1,0,0,1,0,0,0,0,3257,43,6,-6,4,0,1,1,1,92.4,45.2,47.2,4,3,1,1
14610,16085,243,260,4,7,7,4,7,13,0,1,16,19,2,2,0,1,1,0,0,1,0,0,-1475,-17,-3,3,-6,0,-3,0,-1,23.2,46.4,-23.2,3,3,0,0
15557,14690,245,238,7,5,5,7,11,7,0,0,16,15,1,1,0,0,1,0,0,0,0,0,867,7,2,-2,4,0,1,0,0,48.6,22,26.6,3,2,1,0
16615,13241,259,258,9,1,1,9,13,1,1,0,18,13,2,2,0,0,1,0,1,0,0,0,3374,1,8,-8,12,0,5,0,0,14.8,64.8,-50,4,4,0,0
14497,14335,271,281,3,3,3,3,3,1,0,0,17,13,3,2,1,1,1,0,0,0,0,0,162,-10,0,0,2,0,4,1,0,23.2,37.8,-14.6,3,5,-2,0
13823,15424,263,302,2,4,4,2,4,3,0,1,17,22,3,2,0,1,0,1,0,1,0,0,-1601,-39,-2,2,1,0,-5,1,-1,51,76.8,-25.8,4,4,0,0
15512,16579,274,285,5,7,7,5,8,7,0,0,12,16,2,2,0,2,1,0,0,0,0,0,-1067,-11,-2,2,1,0,-4,0,-2,25.6,68,-42.4,4,5,-1,0
14966,14221,285,276,4,2,2,4,2,1,1,0,138,15,1,3,2,1,1,0,1,0,0,0,745,9,2,-2,1,0,123,-2,1,15,24,-9,3,3,0,1
15236,14884,241,274,6,6,6,7,6,1,0,0,15,13,4,2,0,1,1,0,0,0,0,0,352,-33,0,-1,5,0,2,2,-1,12.6,23.2,-10.6,2,4,-2,1
16818,13791,272,236,11,3,3,11,6,4,0,0,106,17,2,3,0,0,1,0,0,0,0,0,3027,36,8,-8,2,0,89,-1,0,21.2,7.2,14,4,1,3,1
15029,14984,279,291,4,3,3,4,4,5,1,0,16,107,4,5,2,0,1,0,1,0,0,0,45,-12,1,-1,-1,0,-91,-1,2,10,13.2,-3.2,3,3,0,1
13849,13393,264,261,3,2,2,3,0,1,0,0,136,14,0,4,1,1,1,0,0,0,0,0,456,3,1,-1,-1,0,122,-4,0,33.2,22,11.2,4,4,0,1
16438,14452,253,275,9,3,3,9,8,2,0,0,20,15,5,5,0,1,1,0,0,0,0,0,1986,-22,6,-6,6,0,5,0,-1,51.2,12.4,38.8,5,2,3,1
17149,16352,246,257,11,8,8,11,9,11,0,0,15,18,3,2,0,0,1,0,0,0,0,0,797,-11,3,-3,-2,0,-3,1,0,24.2,11.4,12.8,5,3,2,1
15060,15056,255,238,5,6,6,5,8,11,0,0,35,15,2,2,0,0,0,1,0,0,0,0,4,17,-1,1,-3,0,20,0,0,22,7.8,14.2,4,2,2,1
14053,15542,278,263,2,7,7,2,1,5,0,1,15,20,4,2,0,0,0,1,0,1,0,0,-1489,15,-5,5,-4,0,-5,2,0,12,26.6,-14.6,4,4,0,1
15914,15973,254,242,7,8,8,7,5,10,0,0,16,26,2,3,0,0,0,1,0,0,0,0,-59,12,-1,1,-5,0,-10,-1,0,43.8,76.6,-32.8,4,3,1,0
15492,17363,280,259,6,12,12,6,2,9,0,0,30,21,4,4,0,0,1,0,0,0,0,0,-1871,21,-6,6,-7,0,9,0,0,157.8,64.4,93.4,4,4,0,0
14556,14654,251,248,5,5,5,5,5,4,0,1,38,13,4,1,0,0,1,0,0,1,0,0,-98,3,0,0,1,0,25,3,0,18,51.6,-33.6,3,5,-2,0
14764,16635,231,236,5,9,9,5,6,11,0,1,15,16,4,1,1,2,1,0,0,1,0,0,-1871,-5,-4,4,-5,0,-1,3,-1,48,30.6,17.4,3,4,-1,0
13786,13542,261,223,3,3,3,3,1,2,1,0,14,14,0,2,0,0,0,1,1,0,0,0,244,38,0,0,-1,0,0,-2,0,9,14,-5,3,3,0,1
16640,14554,256,251,9,4,4,9,14,6,0,1,15,13,2,4,2,0,1,0,0,1,0,0,2086,5,5,-5,8,0,2,-2,2,73.4,27.6,45.8,3,3,0,1
14558,15239,246,274,5,4,4,5,5,3,0,1,26,18,4,5,0,1,1,0,0,1,0,0,-681,-28,1,-1,2,0,8,-1,-1,14.6,34.8,-20.2,3,3,0,0
14727,14841,275,262,4,4,4,4,4,4,1,0,42,25,3,1,1,1,1,0,1,0,0,0,-114,13,0,0,0,0,17,2,0,48.2,95.8,-47.6,3,4,-1,0
15690,13448,285,238,5,4,4,5,8,1,1,0,13,15,6,1,0,0,0,1,1,0,0,0,2242,47,1,-1,7,0,-2,5,0,27.4,9.4,18,5,2,3,1
14053,13503,263,271,3,2,2,3,3,1,0,0,11,14,2,0,0,0,1,0,0,0,0,0,550,-8,1,-1,2,0,-3,2,0,6.8,8,-1.2,1,3,-2,1
16508,15725,259,273,7,6,6,7,7,5,0,1,13,140,4,3,1,0,1,0,0,1,0,0,783,-14,1,-1,2,0,-127,1,1,14.6,37.4,-22.8,2,4,-2,0
17404,16221,279,255,9,8,8,9,7,5,1,0,15,38,2,1,1,0,1,0,1,0,0,0,1183,24,1,-1,2,0,-23,1,1,34.2,96.8,-62.6,4,5,-1,0
16230,14835,245,270,8,5,6,8,12,3,1,0,36,19,4,6,1,0,0,1,1,0,0,0,1395,-25,3,-2,9,0,17,-2,1,52.4,45.2,7.2,5,4,1,1
16091,13898,251,233,9,3,3,9,8,3,1,0,16,16,1,1,2,0,1,0,1,0,0,0,2193,18,6,-6,5,0,0,0,2,5.8,6.4,-0.6,1,3,-2,1
15455,13908,255,268,6,3,3,6,8,1,0,0,12,44,1,4,0,0,0,1,0,0,0,0,1547,-13,3,-3,7,0,-32,-3,0,38.4,42,-3.6,4,4,0,1
14716,16323,270,311,2,7,7,2,6,9,0,0,17,15,2,5,0,0,0,1,0,0,0,0,-1607,-41,-5,5,-3,0,2,-3,0,107.6,25.6,82,5,4,1,1
16327,17333,227,248,10,11,11,11,10,12,1,0,18,35,2,4,0,0,0,1,1,0,0,0,-1006,-21,-1,0,-2,0,-17,-2,0,54.4,89.2,-34.8,5,3,2,0
15408,15567,246,238,5,7,7,5,6,7,0,0,13,14,1,0,3,1,1,0,0,0,0,0,-159,8,-2,2,-1,0,-1,1,2,9,10.6,-1.6,2,3,-1,0
14415,14948,260,281,4,2,2,4,3,2,0,1,16,18,3,4,1,2,1,0,0,1,0,0,-533,-21,2,-2,1,0,-2,-1,-1,19.6,15.6,4,3,2,1,0
15574,14777,261,257,7,4,4,7,6,3,0,0,14,12,0,2,1,2,1,0,0,0,0,0,797,4,3,-3,3,0,2,-2,-1,6.2,18.6,-12.4,2,5,-3,1
