matchId,blue_gold,red_gold,blue_cs,red_cs,blue_kills,red_kills,blue_deaths,red_deaths,blue_assists,red_assists,blue_dragons,red_dragons,blue_heralds,red_heralds,blue_wards_placed,red_wards_placed,blue_wards_killed,red_wards_killed,blue_towerplates,red_towerplates,first_blood_blue,first_blood_red,first_dragon_blue,first_dragon_red,first_tower_blue,first_tower_red,frames_used,duration_ms_covered,gold_diff,cs_diff,kill_diff,death_diff,assist_diff,dragon_diff,herald_diff,wards_placed_diff,wards_killed_diff,towerplates_diff
KR_7737918020,15594,17202,249,246,5,11,11,5,7,19,0,1,0,0,17,18,3,4,1,0,1,0,0,1,0,0,10,540245,-1608,3,-6,6,-12,-1,0,-1,-1,1
KR_7737934614,15304,15735,301,291,3,5,5,3,3,6,0,0,0,0,118,19,6,2,0,0,0,1,0,0,0,0,10,540264,-431,10,-2,2,-3,0,0,99,4,0
KR_7737950655,15099,14168,289,272,4,3,3,4,4,1,0,0,0,0,15,15,3,5,0,0,1,0,0,0,0,0,10,540188,931,17,1,-1,3,0,0,0,-2,0
KR_7737963125,14306,15224,235,283,4,4,4,4,8,6,0,1,0,0,16,14,1,3,1,2,0,1,0,1,0,0,10,540277,-918,-48,0,0,2,-1,0,2,-2,-1
KR_7737970931,16095,14122,296,251,6,3,3,6,6,2,1,0,0,0,14,15,5,2,0,1,1,0,1,0,0,0,10,540219,1973,45,3,-3,4,1,0,-1,3,-1
KR_7737977236,15044,17696,229,257,6,11,11,6,8,19,0,0,0,0,12,17,3,2,0,1,0,1,0,0,0,0,10,540215,-2652,-28,-5,5,-11,0,0,-5,1,-1
KR_7737993146,15121,14171,241,259,8,3,3,8,8,4,0,0,0,0,37,25,3,4,1,0,1,0,0,0,0,0,10,540243,950,-18,5,-5,4,0,0,12,-1,1
KR_7738008402,12688,13938,242,278,0,2,2,0,0,3,0,0,0,0,34,14,3,2,0,0,0,1,0,0,0,0,10,540191,-1250,-36,-2,2,-3,0,0,20,1,0
KR_7738013821,16354,13005,278,260,7,1,2,7,9,0,0,0,0,0,25,11,5,0,2,0,1,0,0,0,0,0,10,540216,3349,18,6,-5,9,0,0,14,5,2
KR_7738014656,16189,13144,261,240,6,1,1,6,6,2,0,1,0,0,15,35,1,4,2,2,1,0,0,1,0,0,10,540188,3045,21,5,-5,4,-1,0,-20,-3,0
KR_7738018498,17060,14850,301,298,7,2,2,7,9,5,0,0,0,0,23,15,6,4,2,0,1,0,0,0,0,0,10,540225,2210,3,5,-5,4,0,0,8,2,2
KR_7738025282,15243,14007,273,249,5,3,3,5,3,5,0,0,0,0,38,45,7,6,1,0,1,0,0,0,0,0,10,540251,1236,24,2,-2,-2,0,0,-7,1,1
KR_7738032762,14693,15208,278,259,3,5,5,3,1,6,0,1,0,0,16,18,2,2,0,1,0,1,0,1,0,0,10,540218,-515,19,-2,2,-5,-1,0,-2,0,-1
KR_7738036821,15709,15092,255,259,6,4,4,6,7,4,0,1,0,0,15,16,5,2,2,2,0,1,0,1,0,0,10,540173,617,-4,2,-2,3,-1,0,-1,3,0
KR_7738048026,15755,13657,259,234,7,3,3,7,8,3,0,0,0,0,15,15,4,1,0,0,0,1,0,0,0,0,10,540238,2098,25,4,-4,5,0,0,0,3,0
KR_7738066563,16400,15311,248,250,9,6,6,9,15,6,0,0,0,0,17,9,2,5,1,0,1,0,0,0,0,0,10,540228,1089,-2,3,-3,9,0,0,8,-3,1
KR_7738084218,15232,15214,240,270,7,5,5,7,7,4,0,0,0,0,16,13,2,3,0,0,0,1,0,0,0,0,10,540234,18,-30,2,-2,3,0,0,3,-1,0
KR_7738087050,14132,13655,277,292,2,1,1,2,2,1,1,0,0,0,13,19,4,4,2,0,1,0,1,0,0,0,10,540279,477,-15,1,-1,1,1,0,-6,0,2
KR_7738093815,14645,13972,270,234,3,4,4,3,3,3,0,0,0,0,16,13,3,3,1,0,0,1,0,0,0,0,10,540184,673,36,-1,1,0,0,0,3,0,1
KR_7738097226,12516,17043,179,254,3,11,11,3,4,5,1,0,0,0,14,15,0,1,0,3,0,1,1,0,0,0,10,540239,-4527,-75,-8,8,-1,1,0,-1,-1,-3
KR_7738105145,14581,14980,272,252,3,5,5,3,3,6,0,0,0,0,13,14,3,5,0,1,0,1,0,0,0,0,10,540208,-399,20,-2,2,-3,0,0,-1,-2,-1
KR_7738107639,18278,13154,261,230,12,2,3,12,11,3,0,1,0,0,70,33,2,4,1,0,1,0,0,1,0,0,10,540262,5124,31,10,-9,8,-1,0,37,-2,1
KR_7738117764,17106,14990,274,267,8,4,4,8,12,5,0,0,0,0,20,16,5,4,1,0,1,0,0,0,0,0,10,540266,2116,7,4,-4,7,0,0,4,1,1
KR_7738128409,14814,15329,241,259,5,6,6,5,5,4,0,0,0,0,14,12,2,2,0,2,0,1,0,0,0,0,10,540267,-515,-18,-1,1,1,0,0,2,0,-2
KR_7738145052,16074,17147,245,294,8,9,9,8,12,9,0,0,0,0,121,12,4,2,0,0,0,1,0,0,0,0,10,540270,-1073,-49,-1,1,3,0,0,109,2,0
KR_7738148836,16822,15551,249,263,10,7,7,10,12,2,0,1,0,0,19,15,4,4,0,1,1,0,0,1,0,0,10,540240,1271,-14,3,-3,10,-1,0,4,0,-1
KR_7738149864,15457,14466,284,246,4,4,4,4,5,8,0,0,0,0,115,24,2,3,1,1,1,0,0,0,0,0,10,540181,991,38,0,0,-3,0,0,91,-1,0
KR_7738162394,18187,15170,270,220,12,7,8,12,10,7,0,1,0,0,29,15,4,2,0,1,0,1,0,1,0,0,10,540281,3017,50,5,-4,3,-1,0,14,2,-1
KR_7738170034,15377,15288,242,251,7,6,6,8,5,7,0,1,0,0,39,37,2,4,1,0,1,0,0,1,0,0,10,540222,89,-9,1,-2,-2,-1,0,2,-2,1
KR_7738175317,13723,14491,229,237,4,6,6,4,2,1,0,0,0,0,13,21,2,1,1,1,1,0,0,0,0,0,10,540262,-768,-8,-2,2,1,0,0,-8,1,0
KR_7738177248,14607,16110,271,278,5,6,6,5,4,12,1,0,0,0,19,18,4,6,0,1,1,0,1,0,0,0,10,540239,-1503,-7,-1,1,-8,1,0,1,-2,-1
KR_7738193226,16252,15105,284,258,7,5,5,7,4,5,0,0,0,0,15,14,0,1,2,0,1,0,0,0,0,0,10,540215,1147,26,2,-2,-1,0,0,1,-1,2
KR_7738199181,14294,17385,246,241,4,11,11,4,6,13,1,0,0,0,13,15,4,1,2,5,0,1,1,0,0,0,10,540220,-3091,5,-7,7,-7,1,0,-2,3,-3
KR_7738200493,15084,15329,275,287,4,4,4,4,3,7,1,0,0,0,16,111,1,3,2,0,1,0,1,0,0,0,10,540186,-245,-12,0,0,-4,1,0,-95,-2,2
KR_7738208428,14411,16018,279,276,3,7,7,3,3,8,0,0,0,0,22,20,3,2,0,1,0,1,0,0,0,0,10,540184,-1607,3,-4,4,-5,0,0,2,1,-1
KR_7738232031,16731,14250,247,243,10,3,3,10,11,2,1,0,0,0,160,14,2,0,0,0,1,0,1,0,0,0,10,540231,2481,4,7,-7,9,1,0,146,2,0
KR_7738250894,14754,14464,242,262,5,4,4,5,3,2,0,1,0,0,19,17,3,5,0,1,0,1,0,1,0,0,10,540209,290,-20,1,-1,1,-1,0,2,-2,-1
KR_7738253160,15665,16073,299,294,5,6,6,5,6,9,0,1,0,0,14,16,3,2,0,1,0,1,0,1,0,0,10,540235,-408,5,-1,1,-3,-1,0,-2,1,-1
KR_7738269430,16961,13375,236,246,13,2,2,13,9,1,0,0,0,0,15,14,3,2,1,0,1,0,0,0,0,0,10,540115,3586,-10,11,-11,8,0,0,1,1,1
KR_7738284387,15892,15195,274,268,5,6,6,5,6,6,0,0,0,0,19,53,3,6,2,0,1,0,0,0,0,0,10,540243,697,6,-1,1,0,0,0,-34,-3,2
KR_7738287632,15688,14990,254,260,7,5,6,7,9,6,0,1,0,0,14,13,0,1,0,0,1,0,0,1,0,0,10,540254,698,-6,2,-1,3,-1,0,1,-1,0
KR_7738298190,15619,16382,283,270,6,8,8,6,3,5,0,0,0,0,14,14,1,2,0,0,0,1,0,0,0,0,10,540180,-763,13,-2,2,-2,0,0,0,-1,0
KR_7738299614,15507,17273,220,233,7,12,12,7,10,19,0,1,0,0,15,15,1,1,1,0,0,1,0,1,0,0,10,540219,-1766,-13,-5,5,-9,-1,0,0,0,1
KR_7738307933,17206,16544,232,259,10,8,8,10,12,8,0,0,0,0,12,24,5,2,4,1,1,0,0,0,0,0,10,540216,662,-27,2,-2,4,0,0,-12,3,3
KR_7738312265,15512,15245,284,229,5,6,6,5,4,14,1,0,0,0,12,147,2,1,1,0,1,0,1,0,0,0,10,540216,267,55,-1,1,-10,1,0,-135,1,1
KR_7738326284,15223,15013,266,254,6,5,5,6,3,8,0,1,0,0,15,43,2,1,0,0,1,0,0,1,0,0,10,540217,210,12,1,-1,-5,-1,0,-28,1,0
KR_7738329260,14545,14748,247,260,4,5,6,4,5,2,0,0,0,0,17,87,2,1,0,0,1,0,0,0,0,0,10,540278,-203,-13,-1,2,3,0,0,-70,1,0
KR_7738361519,15049,14955,246,244,6,6,6,6,4,8,0,0,0,0,16,30,1,3,1,0,0,1,0,0,0,0,10,540229,94,2,0,0,-4,0,0,-14,-2,1
KR_7738386303,16711,14067,248,279,9,2,2,9,19,2,1,0,0,0,15,15,1,2,1,0,0,1,1,0,0,0,10,540182,2644,-31,7,-7,17,1,0,0,-1,1
KR_7738388449,15804,15228,245,249,7,5,5,7,10,8,1,0,0,0,14,188,5,3,0,0,1,0,1,0,0,0,10,540202,576,-4,2,-2,2,1,0,-174,2,0
KR_7738401034,17626,16189,240,245,10,8,8,10,15,10,1,0,0,0,65,29,0,3,1,1,1,0,1,0,0,0,10,540209,1437,-5,2,-2,5,1,0,36,-3,0
KR_7738401793,16817,13604,270,243,9,2,2,9,12,2,0,0,0,0,17,13,3,3,1,1,1,0,0,0,0,0,10,540271,3213,27,7,-7,10,0,0,4,0,0
KR_7738412902,16216,15566,289,237,6,7,7,6,8,11,0,0,0,0,15,37,4,2,2,0,0,1,0,0,0,0,10,540256,650,52,-1,1,-3,0,0,-22,2,2
KR_7738423571,15730,16468,268,249,7,8,8,7,6,14,0,0,0,0,16,15,4,2,1,2,0,1,0,0,0,0,10,540208,-738,19,-1,1,-8,0,0,1,2,-1
KR_7738452832,17997,15684,257,268,12,5,5,12,15,4,0,0,0,0,33,20,5,2,2,1,0,1,0,0,0,0,10,540236,2313,-11,7,-7,11,0,0,13,3,1
KR_7738456063,15363,14559,247,253,6,5,5,6,7,7,0,1,0,0,97,34,4,1,1,0,0,1,0,1,0,0,10,540277,804,-6,1,-1,0,-1,0,63,3,1
KR_7738489810,17390,12518,255,186,10,3,3,10,14,4,0,0,0,0,37,16,1,0,3,0,1,0,0,0,0,0,10,540231,4872,69,7,-7,10,0,0,21,1,3
KR_7738498203,14844,15801,268,282,3,6,6,3,4,5,0,1,0,0,19,11,2,3,1,0,0,1,0,1,0,0,10,540210,-957,-14,-3,3,-1,-1,0,8,-1,1
KR_7738507325,14170,14373,265,258,3,3,3,3,6,3,0,0,0,0,14,38,3,2,0,0,1,0,0,0,0,0,10,540261,-203,7,0,0,3,0,0,-24,1,0
KR_7738546676,16592,15059,278,265,8,4,4,8,6,4,0,0,0,0,19,13,4,9,1,1,0,1,0,0,0,0,10,540205,1533,13,4,-4,2,0,0,6,-5,0
KR_7738551467,15585,15994,280,265,4,6,6,4,7,9,0,1,0,0,13,16,3,0,1,0,1,0,0,1,0,0,10,540153,-409,15,-2,2,-2,-1,0,-3,3,1
KR_7738562655,14919,14078,277,243,4,3,3,4,3,3,0,0,0,0,19,37,3,2,1,1,1,0,0,0,0,0,10,540197,841,34,1,-1,0,0,0,-18,1,0
KR_7738573951,14621,15481,249,264,5,7,7,5,4,4,0,0,0,0,15,11,0,2,0,2,0,1,0,0,0,0,10,540222,-860,-15,-2,2,0,0,0,4,-2,-2
KR_7738579687,15299,15908,265,264,4,7,7,4,6,7,0,0,0,0,14,13,2,1,0,3,0,1,0,0,0,0,10,540174,-609,1,-3,3,-1,0,0,1,1,-3
KR_7738586952,16529,13218,285,237,7,2,2,7,13,4,1,0,0,0,27,11,3,1,2,0,0,1,1,0,0,0,10,540211,3311,48,5,-5,9,1,0,16,2,2
KR_7738610130,15493,17098,262,267,6,10,10,6,5,11,0,1,0,0,15,20,4,3,0,1,1,0,0,1,0,0,10,540279,-1605,-5,-4,4,-6,-1,0,-5,1,-1
KR_7738618888,17803,13694,256,225,11,3,3,11,20,4,1,0,0,0,40,16,3,4,4,0,1,0,1,0,0,0,10,540230,4109,31,8,-8,16,1,0,24,-1,4
KR_7738621626,17050,14015,260,269,10,3,3,10,12,2,0,0,0,0,17,13,1,1,2,0,1,0,0,0,0,0,10,540254,3035,-9,7,-7,10,0,0,4,0,2
KR_7738621948,12983,14706,253,272,0,4,4,0,0,6,0,1,0,0,24,222,4,4,0,0,0,1,0,1,0,0,10,540276,-1723,-19,-4,4,-6,-1,0,-198,0,0
KR_7738626332,16489,13728,287,231,8,3,3,8,6,4,0,0,0,0,18,14,2,3,0,0,1,0,0,0,0,0,10,540183,2761,56,5,-5,2,0,0,4,-1,0
KR_7738641214,14396,15710,264,264,3,7,7,3,2,7,0,1,0,0,17,14,5,4,0,2,0,1,0,1,0,0,10,540235,-1314,0,-4,4,-5,-1,0,3,1,-2
KR_7738654834,15384,16289,228,262,8,9,9,8,6,9,0,0,0,0,15,15,3,3,1,0,1,0,0,0,0,0,10,540181,-905,-34,-1,1,-3,0,0,0,0,1
KR_7738661116,13942,17995,215,244,4,13,13,4,4,13,0,0,0,0,11,37,4,0,1,0,0,1,0,0,0,0,10,540212,-4053,-29,-9,9,-9,0,0,-26,4,1
KR_7738670583,17993,14901,221,253,13,4,4,13,13,5,0,0,0,0,16,35,4,2,1,0,1,0,0,0,0,0,10,540220,3092,-32,9,-9,8,0,0,-19,2,1
KR_7738679415,16243,14111,325,277,4,2,2,4,5,3,1,0,0,0,15,14,3,5,4,0,1,0,1,0,0,0,10,540277,2132,48,2,-2,2,1,0,1,-2,4
KR_7738679821,15362,14266,264,216,5,5,5,5,10,5,0,1,0,0,32,21,5,1,1,0,0,1,0,1,0,0,10,540245,1096,48,0,0,5,-1,0,11,4,1
KR_7738688621,14366,14373,250,271,3,3,3,3,4,6,0,0,0,0,244,11,1,3,1,0,0,1,0,0,0,0,10,540226,-7,-21,0,0,-2,0,0,233,-2,1
KR_7738691390,14824,14932,260,266,4,4,4,5,5,6,0,0,0,0,12,17,4,2,2,1,1,0,0,0,0,0,10,540239,-108,-6,0,-1,-1,0,0,-5,2,1
KR_7738697088,15462,18494,288,282,3,12,12,3,3,17,0,1,0,0,14,32,4,2,0,0,0,1,0,1,0,0,10,540215,-3032,6,-9,9,-14,-1,0,-18,2,0
KR_7738705780,14829,15542,246,220,5,8,9,5,8,16,0,0,0,0,17,115,5,2,0,0,1,0,0,0,0,0,10,540261,-713,26,-3,4,-8,0,0,-98,3,0
KR_7738718632,16554,14162,264,265,8,3,3,8,6,3,0,0,0,0,17,38,7,2,2,0,1,0,0,0,0,0,10,540246,2392,-1,5,-5,3,0,0,-21,5,2
KR_7738743756,12384,15743,207,276,1,6,6,1,1,6,0,0,0,0,12,223,3,2,0,2,0,1,0,0,0,0,10,540278,-3359,-69,-5,5,-5,0,0,-211,1,-2
KR_7738800286,15665,15748,283,290,5,5,5,5,8,4,0,1,0,0,13,13,2,1,1,2,1,0,0,1,0,0,10,540135,-83,-7,0,0,4,-1,0,0,1,-1
KR_7738814209,15557,15818,292,290,4,5,5,4,6,4,0,0,0,0,106,16,5,9,0,1,1,0,0,0,0,0,10,540256,-261,2,-1,1,2,0,0,90,-4,-1
KR_7738872158,17589,15119,261,248,13,7,7,13,21,7,1,0,0,0,15,16,7,2,0,0,1,0,1,0,0,0,10,540205,2470,13,6,-6,14,1,0,-1,5,0
KR_7738885026,15022,14935,272,280,4,5,5,4,7,3,0,1,0,0,44,19,2,5,0,0,0,1,0,1,0,0,10,540218,87,-8,-1,1,4,-1,0,25,-3,0
KR_7738950628,15234,14381,301,286,3,2,2,3,6,3,0,0,0,0,33,10,2,6,1,0,1,0,0,0,0,0,10,540177,853,15,1,-1,3,0,0,23,-4,1
KR_7738995450,17122,13319,292,257,8,1,1,8,11,1,0,0,0,0,17,34,3,3,0,0,0,1,0,0,0,0,10,540235,3803,35,7,-7,10,0,0,-17,0,0
KR_7738999941,15664,18066,217,224,6,14,14,6,8,16,0,0,0,0,11,19,1,2,1,1,0,1,0,0,0,0,10,540246,-2402,-7,-8,8,-8,0,0,-8,-1,0
KR_7739001359,14861,14033,275,254,4,3,3,4,3,2,0,0,0,0,27,11,3,4,0,1,0,1,0,0,0,0,10,540209,828,21,1,-1,1,0,0,16,-1,-1
KR_7739063991,16207,14807,260,264,8,5,5,8,9,3,0,0,0,0,18,15,2,5,0,0,0,1,0,0,0,0,10,540244,1400,-4,3,-3,6,0,0,3,-3,0
KR_7739065284,14087,15802,248,248,4,11,11,4,4,7,0,1,0,0,33,13,1,6,0,0,0,1,0,1,0,0,10,540192,-1715,0,-7,7,-3,-1,0,20,-5,0
KR_7739081795,15087,16183,212,259,7,7,7,7,10,8,0,1,0,0,26,108,6,6,0,1,0,1,0,1,0,0,10,540229,-1096,-47,0,0,2,-1,0,-82,0,-1
KR_7739141475,16614,13070,256,223,9,2,2,9,11,2,0,0,0,0,28,17,3,3,1,0,0,1,0,0,0,0,10,540183,3544,33,7,-7,9,0,0,11,0,1
KR_7739153747,16022,15790,260,248,6,8,8,7,9,11,0,0,0,0,14,15,3,4,1,1,0,1,0,0,0,0,10,540224,232,12,-2,1,-2,0,0,-1,-1,0
KR_7739207413,18005,15344,265,240,13,6,7,13,14,6,0,0,0,0,17,13,2,1,3,0,1,0,0,0,0,0,10,540267,2661,25,7,-6,8,0,0,4,1,3
KR_7739259663,13603,16348,249,280,3,6,6,3,3,7,0,1,0,0,12,108,3,5,0,1,1,0,0,1,0,0,10,540195,-2745,-31,-3,3,-4,-1,0,-96,-2,-1
KR_7739268740,16802,14744,259,245,9,5,5,9,8,6,1,0,0,0,16,15,4,1,2,0,1,0,1,0,0,0,10,540210,2058,14,4,-4,2,1,0,1,3,2
KR_7739290345,16142,13345,285,263,7,1,1,7,3,2,0,1,0,0,25,16,8,3,2,0,1,0,0,1,0,0,10,540245,2797,22,6,-6,1,-1,0,9,5,2
KR_7739307999,15717,15646,229,199,9,9,9,9,10,10,0,0,0,0,17,18,6,4,0,0,0,1,0,0,0,0,10,540278,71,30,0,0,0,0,0,-1,2,0
KR_7739312209,14969,13871,260,261,5,3,3,5,9,1,0,0,0,0,14,32,6,3,1,0,0,1,0,0,0,0,10,540222,1098,-1,2,-2,8,0,0,-18,3,1
KR_7739350633,13912,16597,259,285,2,7,7,2,1,14,0,1,0,0,13,108,6,3,1,1,0,1,0,1,0,0,10,540091,-2685,-26,-5,5,-13,-1,0,-95,3,0
KR_7739381733,16556,15406,247,260,10,7,7,10,14,7,0,0,0,0,16,17,2,2,0,0,1,0,0,0,0,0,10,540247,1150,-13,3,-3,7,0,0,-1,0,0
KR_7739387783,16500,16522,254,267,10,8,8,10,9,6,0,0,0,0,20,33,3,2,2,1,1,0,0,0,0,0,10,540222,-22,-13,2,-2,3,0,0,-13,1,1
KR_7739425520,15097,13479,252,256,7,2,2,7,5,0,1,0,0,0,34,23,2,2,1,0,1,0,1,0,0,0,10,540197,1618,-4,5,-5,5,1,0,11,0,1
KR_7739428067,18039,14771,232,231,14,6,6,14,17,7,0,0,0,0,34,20,6,5,2,0,0,1,0,0,0,0,10,540276,3268,1,8,-8,10,0,0,14,1,2
KR_7739467116,17591,15258,260,207,11,7,7,11,11,11,0,0,0,0,36,16,3,3,2,0,1,0,0,0,0,0,10,540154,2333,53,4,-4,0,0,0,20,0,2
KR_7739483930,15541,16899,243,246,7,10,10,8,6,13,0,0,0,0,15,19,1,0,1,1,1,0,0,0,0,0,10,540256,-1358,-3,-3,2,-7,0,0,-4,1,0
KR_7739515093,15099,17498,255,254,5,10,10,5,7,19,0,1,0,0,18,20,1,6,0,1,1,0,0,1,0,0,10,540234,-2399,1,-5,5,-12,-1,0,-2,-5,-1
KR_7739543683,15117,16129,261,247,4,8,8,5,4,10,0,0,0,0,16,16,4,5,0,0,0,1,0,0,0,0,10,540207,-1012,14,-4,3,-6,0,0,0,-1,0
KR_7739548245,17711,16137,247,235,12,7,7,12,15,16,0,0,0,0,26,15,2,2,1,1,1,0,0,0,0,0,10,540209,1574,12,5,-5,-1,0,0,11,0,0
KR_7739601684,15496,14972,260,268,4,4,4,4,8,4,0,0,0,0,17,19,4,1,3,2,1,0,0,0,0,0,10,540227,524,-8,0,0,4,0,0,-2,3,1
KR_7739610845,15335,15150,277,280,5,4,4,5,3,6,0,0,0,0,20,16,6,1,0,0,1,0,0,0,0,0,10,540153,185,-3,1,-1,-3,0,0,4,5,0
KR_7739638655,15865,15875,274,283,8,5,5,8,7,8,1,0,0,0,13,16,2,2,0,3,1,0,1,0,0,0,10,540248,-10,-9,3,-3,-1,1,0,-3,0,-3
KR_7739642613,14228,14688,279,301,3,3,4,3,3,1,0,1,0,0,17,19,4,3,0,2,0,1,0,1,0,0,10,540078,-460,-22,0,1,2,-1,0,-2,1,-2
KR_7739671283,16412,12937,262,266,9,0,0,9,13,0,0,0,0,0,22,15,2,4,0,0,1,0,0,0,0,0,10,540259,3475,-4,9,-9,13,0,0,7,-2,0
KR_7739721860,13088,14504,226,285,3,2,2,3,1,3,0,1,0,0,15,18,0,3,0,2,1,0,0,1,0,0,10,540190,-1416,-59,1,-1,-2,-1,0,-3,-3,-2
KR_7739745104,14665,14659,238,233,6,6,6,6,5,5,0,1,0,0,16,12,3,3,0,2,0,1,0,1,0,0,10,540207,6,5,0,0,0,-1,0,4,0,-2
KR_7739755377,14643,15112,276,285,4,5,5,4,4,6,0,1,0,0,23,17,1,5,0,0,0,1,0,1,0,0,10,540254,-469,-9,-1,1,-2,-1,0,6,-4,0
KR_7739766817,16767,13636,279,238,8,3,3,8,4,4,1,0,0,0,17,35,3,4,2,0,1,0,1,0,0,0,10,540218,3131,41,5,-5,0,1,0,-18,-1,2
KR_7739780398,15579,13879,263,244,7,3,3,7,6,4,0,0,0,0,15,22,4,2,1,1,1,0,0,0,0,0,10,540227,1700,19,4,-4,2,0,0,-7,2,0
KR_7739792393,16208,14152,276,276,7,2,2,7,12,1,0,0,0,0,31,17,3,3,0,1,1,0,0,0,0,0,10,540253,2056,0,5,-5,11,0,0,14,0,-1
KR_7739795087,14574,14112,278,285,3,2,2,3,5,4,0,0,0,0,20,18,1,7,1,0,1,0,0,0,0,0,10,540230,462,-7,1,-1,1,0,0,2,-6,1
KR_7739795622,15075,15047,234,261,5,5,5,5,3,7,0,1,0,0,36,16,2,2,2,1,1,0,0,1,0,0,10,540223,28,-27,0,0,-4,-1,0,20,0,1
KR_7739803760,14339,14658,251,250,3,4,4,3,5,9,0,1,0,0,24,35,5,7,1,1,1,0,0,1,0,0,10,540213,-319,1,-1,1,-4,-1,0,-11,-2,0
KR_7739819605,14463,16931,268,275,4,9,9,4,3,10,1,0,0,0,22,14,2,6,0,0,0,1,1,0,0,0,10,540220,-2468,-7,-5,5,-7,1,0,8,-4,0
KR_7739828205,16660,14861,234,228,9,7,8,9,11,5,0,1,0,0,115,34,3,3,1,1,1,0,0,1,0,0,10,540215,1799,6,2,-1,6,-1,0,81,0,0
KR_7739855920,17456,13763,298,255,9,3,4,9,6,0,1,0,0,0,16,16,3,3,1,0,1,0,1,0,0,0,10,540247,3693,43,6,-5,6,1,0,0,0,1
KR_7739873623,17563,14335,260,259,11,3,3,11,14,3,1,0,0,0,16,27,5,1,3,1,1,0,1,0,0,0,10,540221,3228,1,8,-8,11,1,0,-11,4,2
KR_7739881986,15091,15922,258,261,6,7,7,6,3,7,1,0,0,0,20,17,3,7,1,0,1,0,1,0,0,0,10,540217,-831,-3,-1,1,-4,1,0,3,-4,1
KR_7739882083,13311,15745,249,270,2,7,7,2,3,11,0,1,0,0,15,18,3,0,0,1,0,1,0,1,0,0,10,540183,-2434,-21,-5,5,-8,-1,0,-3,3,-1
KR_7739882252,13006,13947,288,289,0,1,1,0,0,0,1,0,0,0,12,20,8,2,0,0,0,1,1,0,0,0,10,540210,-941,-1,-1,1,0,1,0,-8,6,0
KR_7739888066,13952,15763,252,285,2,6,6,2,2,5,0,0,0,0,32,16,3,3,0,1,0,1,0,0,0,0,10,540245,-1811,-33,-4,4,-3,0,0,16,0,-1
KR_7739891384,16214,15482,266,221,6,8,8,6,7,7,0,1,0,0,14,17,2,1,2,0,1,0,0,1,0,0,10,540294,732,45,-2,2,0,-1,0,-3,1,2
KR_7739900602,12961,16646,236,278,1,8,8,1,1,12,0,0,0,0,31,20,2,8,1,1,0,1,0,0,0,0,10,540196,-3685,-42,-7,7,-11,0,0,11,-6,0
KR_7739908743,16381,15814,222,258,9,8,8,9,12,4,0,1,0,0,36,19,3,6,0,2,0,1,0,1,0,0,10,540231,567,-36,1,-1,8,-1,0,17,-3,-2
KR_7739921820,15628,13804,290,255,5,2,2,5,6,1,0,0,0,0,24,15,3,3,1,0,0,1,0,0,0,0,10,540199,1824,35,3,-3,5,0,0,9,0,1
KR_7739928195,15731,15073,247,262,7,5,5,7,8,6,0,1,0,0,18,18,3,4,0,1,0,1,0,1,0,0,10,540251,658,-15,2,-2,2,-1,0,0,-1,-1
KR_7739928512,15163,15661,272,280,5,5,5,5,5,5,1,0,0,0,14,15,5,2,0,0,1,0,1,0,0,0,10,540259,-498,-8,0,0,0,1,0,-1,3,0
KR_7739936287,15489,15183,243,253,8,6,6,8,4,9,0,0,0,0,15,18,5,1,2,0,0,1,0,0,0,0,10,540231,306,-10,2,-2,-5,0,0,-3,4,2
KR_7739937789,16263,15561,279,272,7,5,5,7,7,8,1,0,0,0,20,19,8,6,2,0,1,0,1,0,0,0,10,540262,702,7,2,-2,-1,1,0,1,2,2
KR_7739943647,14370,17172,247,288,4,9,10,5,3,11,0,0,0,0,13,16,2,2,0,0,0,1,0,0,0,0,10,540199,-2802,-41,-5,5,-8,0,0,-3,0,0
KR_7739948888,15473,14526,279,265,5,4,4,5,7,2,0,1,0,0,15,9,2,2,1,1,1,0,0,1,0,0,10,540266,947,14,1,-1,5,-1,0,6,0,0
KR_7739960322,16025,13887,296,271,5,2,2,5,6,1,0,1,0,0,16,17,6,4,0,1,1,0,0,1,0,0,10,540195,2138,25,3,-3,5,-1,0,-1,2,-1
KR_7739964945,16383,13952,270,276,8,1,1,8,6,1,0,0,0,0,14,30,2,3,1,1,1,0,0,0,0,0,10,540230,2431,-6,7,-7,5,0,0,-16,-1,0
KR_7739981402,14802,14393,284,257,3,3,3,3,5,2,0,1,0,0,16,15,2,3,0,0,1,0,0,1,0,0,10,540182,409,27,0,0,3,-1,0,1,-1,0
KR_7739990965,14863,16452,283,241,3,9,9,3,2,14,0,1,0,0,17,17,2,2,0,0,1,0,0,1,0,0,10,540190,-1589,42,-6,6,-12,-1,0,0,0,0
KR_7739993227,15804,17627,209,263,8,11,11,8,8,17,0,1,0,0,21,16,3,8,1,1,1,0,0,1,0,0,10,540233,-1823,-54,-3,3,-9,-1,0,5,-5,0
KR_7739999874,14363,14287,229,268,6,4,4,6,6,6,0,0,0,0,12,18,3,2,0,0,1,0,0,0,0,0,10,540068,76,-39,2,-2,0,0,0,-6,1,0
KR_7740007852,14928,14116,276,278,5,3,3,5,2,1,0,1,0,0,39,17,2,5,0,0,1,0,0,1,0,0,10,540222,812,-2,2,-2,1,-1,0,22,-3,0
